umap1,umap2,y_label,y_pred
6.481044,12.76639,1,0.996929
6.0890517,1.74518,0,0.013189577
9.958219,4.702424,0,0.0055503775
5.6685104,2.0499644,0,0.09631539
5.0631604,4.3284345,0,0.028756028
3.362781,-0.68384,1,0.9411695
5.594902,5.9082637,0,0.11289464
9.00734,4.8285985,0,0.0027115364
3.949423,5.227731,1,0.99846834
8.146106,5.1523485,0,0.028292049
4.884543,6.034662,1,0.99924326
7.4212294,1.7164748,0,0.0040605636
4.7370796,6.6143084,1,0.9965115
0.29729283,6.9576674,1,0.9924901
1.6839067,6.2869534,1,0.99702245
8.378463,5.6060476,0,0.040850785
9.620284,3.4294245,0,0.07326808
6.844257,12.9489975,1,0.98482436
6.196542,5.3762116,0,0.030508908
0.44665134,6.6705546,1,0.99352795
2.1939278,5.9158373,1,0.9909835
6.438822,12.598073,1,0.99762267
4.3044806,3.3215094,1,0.9912431
6.3907332,6.2924466,1,0.9964779
10.426863,4.199496,0,0.008700549
3.8631864,3.676316,1,0.9946148
7.555547,3.6623173,0,0.0035958707
4.8026214,6.907028,1,0.99760085
8.350223,5.8685083,0,0.337389
9.991422,4.6346307,0,0.00068868056
0.18098944,6.6947594,1,0.97904897
6.6104627,12.56403,1,0.99872905
9.819765,4.2765527,0,0.001208815
5.735612,2.2810142,0,0.051435944
7.284134,4.5520706,0,0.010882795
3.5580413,-0.71369296,1,0.9751781
5.526465,5.9969625,0,0.14155295
3.3343158,-0.7149186,1,0.96797717
6.26905,13.260883,1,0.9967744
3.996728,5.699725,1,0.9723536
8.510186,4.15051,0,0.055198304
6.4391375,12.996998,1,0.9896583
4.806402,5.4032445,1,0.9956767
5.2764535,2.9691112,1,0.5364743
1.5094609,6.262307,1,0.99790215
9.14107,3.3222888,0,0.0058652996
3.2442238,-0.8004822,1,0.98033535
7.3997355,1.4790641,0,0.0021015042
9.743448,5.008407,0,0.012239177
7.662543,5.532905,1,0.34051374
9.6677885,4.2536044,0,0.0103522185
0.27077702,6.8372574,1,0.9982942
8.679033,5.5722218,0,0.018578963
6.778368,3.3006132,0,0.031786434
4.7571115,5.3184934,1,0.9991308
10.765157,3.398116,0,0.8789671
8.504627,5.6311812,0,0.0059212293
4.107859,1.3593055,1,0.9905358
8.498607,4.205287,0,0.5894336
4.842208,5.3626547,1,0.96791875
0.3370584,6.5779805,1,0.99352795
3.677011,3.0739872,1,0.99312544
10.154363,4.40078,0,0.005199661
7.86171,5.5364437,0,0.008682369
6.7378635,1.6665983,0,0.0027107191
6.8196683,1.5094545,0,0.0047429483
4.405476,3.5644474,1,0.97381186
3.9673882,1.203295,1,0.93197787
7.4419684,4.2145033,0,0.0048162984
5.1872306,2.5174582,0,0.5005144
5.986361,6.7698,1,0.9969194
7.118758,4.389406,0,0.0048134015
5.07362,6.49664,1,0.9990287
9.260487,5.0764246,0,0.0033166113
4.671586,3.5321236,1,0.98159546
10.259102,3.7711663,0,0.030601358
6.788317,12.95341,1,0.9893357
8.084541,5.3579974,0,0.016434066
6.4118695,3.3513348,0,0.0015606931
8.07779,4.1161733,0,0.05626014
7.301479,3.4206002,0,0.0006478355
4.916953,6.911651,1,0.99070346
7.821528,3.919081,0,0.05717136
6.7449093,2.5412998,0,0.006460845
8.6316595,5.2423015,0,0.014178529
6.5770664,13.302211,1,0.993601
2.8656518,2.9584322,1,0.9959347
5.665876,3.9812844,0,0.19738288
10.039373,3.4929411,0,0.058729474
6.9112015,1.8254117,0,0.00091170636
3.729739,1.1804883,1,0.9697028
5.6196575,4.028186,0,0.16742958
9.079155,4.0294023,0,0.00025624037
5.1154795,4.8132167,1,0.90862
10.257343,4.5622616,0,0.0029499163
3.8182814,1.0835772,1,0.98937047
9.767597,3.7409723,0,0.007458974
4.8370056,3.9138396,1,0.98545456
2.9152415,2.8900795,1,0.98495734
8.850122,3.200111,0,0.0048441105
8.8656225,5.535227,0,0.016315306
7.866152,5.26806,0,0.036476646
10.851173,3.0511274,1,0.95466644
4.878493,5.1475186,0,0.97469836
4.846242,6.3146253,1,0.99764806
4.024489,5.430544,1,0.9945041
5.120021,3.1252925,0,0.68992525
6.9234204,12.7464695,1,0.9941955
3.424468,-0.7969097,1,0.9584513
3.3972652,5.3425584,1,0.99882
6.534632,13.312352,1,0.9910813
1.6110793,6.220894,1,0.99402857
2.918918,2.7293932,1,0.99170566
6.4751096,13.042555,1,0.9974847
4.62058,6.442635,1,0.9948683
3.7580495,3.1459222,1,0.98123723
4.5225677,5.8584895,1,0.99787045
5.895867,2.8161678,0,0.034195833
7.568272,1.6940906,0,0.0025277415
6.7636747,2.7604334,0,0.0039230827
3.7936416,3.5680034,1,0.99868757
9.21008,4.939326,0,0.0018601384
9.181613,5.686576,0,0.0053161397
6.3362656,1.8643861,0,0.006024059
7.5914164,1.5604612,0,0.0020886748
8.750028,2.892437,0,0.0028382405
1.6907665,6.1114607,1,0.9971463
7.0163608,3.4784303,0,0.011966531
6.154666,2.813475,0,0.04952447
7.1777487,2.8321235,0,0.0084458785
7.2574515,4.3011117,0,0.009565491
6.6255145,6.024105,0,0.288067
6.796333,13.294787,1,0.9965443
6.1974864,3.546112,0,0.03527252
5.867205,3.0660636,0,0.0046710605
7.500065,3.7431173,0,0.0060937633
6.354317,6.035561,1,0.9988122
6.6718326,12.006131,1,0.96518475
5.632443,6.2917233,1,0.9976852
5.8686924,5.120002,1,0.97961915
1.697796,6.11486,1,0.99838114
3.289542,3.0508616,1,0.95782703
9.412946,4.946042,0,0.04969149
8.977215,5.623876,0,0.0015735698
6.922534,3.8606875,0,0.057644866
6.349774,3.0750902,0,0.023786655
6.9673357,13.109375,1,0.97723013
9.542133,3.3512993,0,0.0027801106
3.9334717,3.390608,1,0.97362465
3.9035711,2.954417,1,0.9937808
9.040466,3.96828,0,0.0059258984
8.056957,5.679318,0,0.015581007
8.837788,4.257412,0,0.0055017862
7.695143,1.664673,0,0.026460906
7.5728636,1.9019779,0,0.0024084281
6.466081,12.263981,1,0.9987326
9.075377,5.697082,0,0.02694721
6.264802,4.6526504,0,0.12173722
7.568179,4.4763527,0,0.022877423
4.928951,6.138344,1,0.99921095
10.742352,3.657,0,0.015436852
4.730732,4.0212927,1,0.9782184
3.3583326,5.658054,1,0.9950499
10.650443,3.6486373,0,0.009228094
5.3792048,5.176451,1,0.994283
7.2784963,4.239681,0,0.00085857493
10.473668,3.3056433,0,0.047139063
8.785183,5.145718,0,0.01532526
9.039965,5.68234,0,0.011849702
4.7423425,2.6174335,1,0.9726571
5.1775055,4.032626,1,0.9494604
4.622852,6.4660554,1,0.9948691
6.300817,12.686033,1,0.9992674
2.1787498,5.9833336,1,0.99768734
9.183475,5.3761845,0,0.0022446518
7.125335,1.9365413,0,0.003100714
6.6429267,13.139352,1,0.9875639
5.5233693,6.2563453,1,0.998312
9.72781,3.5485034,0,0.015669502
8.654443,5.876235,0,0.005869772
6.51751,1.7107481,0,0.0007098111
4.2602024,5.226977,0,0.14874238
5.9292865,5.5331683,0,0.22275321
10.596823,3.139139,0,0.19593991
10.917741,3.2293074,1,0.99569076
5.680077,5.7023354,1,0.3056268
4.420876,6.034404,1,0.9977581
10.6799555,3.7497144,0,0.8685293
0.13045362,6.687933,1,0.9884666
6.32069,6.402369,1,0.9891249
5.613218,4.5793943,0,0.80780995
9.822765,4.1220093,0,0.0046946653
7.3086348,1.8693568,0,0.0011400334
5.193186,3.2812366,0,0.44523346
9.112963,3.1455674,0,0.013413619
6.750112,1.6855884,0,0.002189243
7.761448,3.5195305,0,0.017759508
5.880833,4.4176903,1,0.9100825
3.307633,-0.7496965,1,0.990948
3.254524,-0.80978763,1,0.96627164
5.6366425,6.043493,1,0.99916136
5.0253363,5.0252666,1,0.99438226
8.970507,3.4154222,0,0.42667514
3.37268,-0.6068751,1,0.99618334
4.8643894,4.1757865,1,0.97121733
7.2727437,4.2068477,0,0.0018837086
4.682715,3.1704035,0,0.7383252
6.06329,5.716114,0,0.06777523
10.030348,4.379843,0,0.00096331333
6.8003044,4.5129414,0,0.022030538
7.4752507,5.567689,0,0.024499686
9.886503,3.4600646,0,0.012409051
3.9407108,1.1066736,1,0.9933943
6.7915006,12.964623,1,0.9976367
3.2717257,-0.5978245,1,0.9387911
7.6848083,3.308179,0,0.039645355
9.288453,3.235046,1,0.28820035
7.2060595,6.3032503,1,0.9836066
8.075765,2.1850872,0,0.00021077288
9.832451,4.213898,0,0.004655833
5.703296,3.5766094,0,0.044822656
7.0423574,3.0182402,0,0.001977998
10.76069,3.1176126,0,0.1332868
6.2658186,1.5999681,0,0.08713978
6.0777216,2.640135,0,0.006009959
5.5193586,2.6918097,1,0.20655115
3.1535714,2.752776,1,0.89013547
4.972325,7.069137,1,0.9974727
6.222914,1.5880626,0,0.011488329
5.180458,6.874424,1,0.97152406
7.0340185,3.92624,0,0.000684484
9.054719,3.0195699,0,0.0016938393
3.4125822,5.65944,1,0.99582845
7.7541122,5.149019,0,0.0007394334
6.9218493,2.9211156,0,0.044874474
4.671055,6.995773,1,0.9908511
4.8291225,4.81598,1,0.9992422
6.621706,1.6239953,0,0.0080385925
5.1490283,6.96264,1,0.9527367
9.01008,5.2651525,0,0.0026768667
2.9212751,3.1036792,1,0.9620956
5.845127,3.972479,0,0.05196616
6.3172603,12.728177,1,0.997976
8.049216,4.95932,0,0.0031093452
7.3617225,2.4781573,0,0.0035318732
8.786873,2.9451215,0,0.00090165203
2.9854212,2.8543546,1,0.9979894
4.8554378,7.1889973,1,0.99583274
6.0549035,3.4757698,0,0.27575523
0.32984686,6.896685,1,0.99529344
5.0771513,7.0077133,1,0.9851516
6.6417565,2.0406795,0,0.0022755936
4.7281055,6.9962554,1,0.9981811
6.877642,12.982276,1,0.99540037
5.595356,5.128613,1,0.969584
5.7666316,5.985434,1,0.68660897
4.977345,6.8562145,1,0.9934036
6.587762,12.317703,1,0.99257916
3.970988,1.4658605,1,0.9952278
3.5179667,-0.41059384,1,0.90151334
0.49714047,6.877492,1,0.9968732
7.175365,3.1900342,1,0.048830133
9.180388,4.2823176,0,0.0066382983
7.868831,5.932956,0,0.34368163
10.319419,4.009828,0,0.0034265039
1.4515687,6.2816167,1,0.99790347
3.4658535,-0.7804944,1,0.9859006
7.1671576,1.5944142,0,0.005690036
6.5707235,2.560584,0,0.08877197
3.3851857,3.349973,1,0.98456
8.660979,5.808934,0,0.0062189843
4.622901,6.0386806,1,0.9547502
6.8260636,1.6725221,0,0.001736897
4.631951,3.4290764,1,0.9469555
6.6125894,2.3271177,0,0.011114097
6.387971,12.614304,1,0.99797934
0.27106768,6.8822393,1,0.9942768
7.1465526,6.2590117,1,0.9862374
4.313332,5.1080785,1,0.9963167
10.256106,4.597205,0,0.0011977867
3.366727,-0.87298757,1,0.9735651
7.1701536,6.2528133,1,0.8901239
6.981007,3.6179016,0,0.005455925
2.914266,2.9093137,1,0.99312854
7.312488,2.330713,0,0.0016128625
4.2477436,4.439015,1,0.99931884
9.238572,5.0773783,0,0.0013002069
5.8037333,3.0332448,0,0.043234687
5.6031666,3.0686026,0,0.04631699
4.8127313,6.323339,1,0.9859536
4.236712,4.410174,1,0.9998958
0.22487862,6.570606,1,0.9952544
6.267346,6.305225,1,0.9992224
6.073843,3.375625,0,0.006586579
9.46301,3.6909528,0,0.006856046
5.5263433,2.7832348,0,0.0213405
6.333276,13.233638,1,0.9980438
7.4022036,2.6713912,0,0.0014811658
8.549172,3.8044748,0,0.0050950395
6.8641286,12.4449215,1,0.9978682
5.4010262,3.159567,0,0.07668378
3.2125807,-0.6873595,1,0.98382205
6.6983547,12.866558,1,0.99544287
5.477465,2.9230258,0,0.49831626
9.994418,4.2231545,0,0.12487981
5.4039254,6.554102,1,0.98259497
7.8455305,4.5084367,0,0.0033167577
6.489347,13.141251,1,0.9983431
8.045979,3.9919767,0,0.06822241
5.4669027,2.8106558,0,0.03795653
9.275855,5.482009,0,0.03342466
1.6017636,6.1204686,1,0.99735934
7.2492433,4.2433,0,0.042672448
5.9855285,5.5975084,0,0.07971635
8.604733,3.2138066,0,0.021203952
8.654297,2.7403383,0,0.0017269843
1.6750472,6.0754437,1,0.99545056
3.38598,5.347745,1,0.9979068
9.396387,4.193928,0,0.0176836
4.924035,4.4805775,1,0.9860598
10.4553585,3.562844,1,0.656859
6.370136,2.89773,1,0.16312097
4.9304776,6.028806,1,0.9991749
6.468952,2.2670317,0,0.019826094
5.2934074,6.535354,1,0.99785584
6.3347015,13.17491,1,0.9952502
6.7863674,2.1378934,0,0.04545805
5.7879252,3.7638505,0,0.28985167
3.8831322,3.6107888,1,0.98605496
4.5488253,6.699832,1,0.9989214
7.3682013,4.353798,0,0.00069376244
9.24535,5.1035166,0,0.004429446
6.2239947,6.265777,1,0.77304184
3.1135392,2.6977372,1,0.97667503
2.1292176,6.0027814,1,0.9989814
6.936575,2.0467448,0,0.00046728418
0.39384884,6.934387,1,0.99595034
3.0913522,2.7226558,1,0.99375004
7.578279,1.4950905,0,0.0059011946
10.674938,3.537502,0,0.10474372
6.2960615,12.513987,1,0.9993819
5.239308,6.852822,1,0.9934417
6.2851,13.277698,1,0.9967744
4.288302,4.925326,1,0.9989569
6.5342746,1.327336,0,0.012764481
2.8792024,2.911074,1,0.9946906
4.587101,4.243321,1,0.993071
6.2024713,2.2608,0,0.026307484
0.14255196,6.6567984,1,0.9736293
3.275375,-0.6952027,1,0.91515845
8.772621,5.68631,0,0.0013231805
6.4351254,13.222131,1,0.9959705
10.040285,4.098321,0,0.007670936
4.2092686,5.727719,1,0.978913
4.5532503,5.67382,1,0.9968201
4.6175537,6.190504,1,0.99535537
5.8312473,2.300363,0,0.0039484287
9.5461645,3.8885272,0,0.57053864
6.4024034,13.156781,1,0.99538356
5.1379056,7.131333,1,0.9871492
7.0290728,12.481864,1,0.9740796
1.4139026,6.3592257,1,0.9977138
7.5363693,1.4419965,0,0.00071997166
5.668312,2.464025,0,0.3524976
6.658279,12.603744,1,0.997216
8.481468,3.1066754,1,0.19741814
1.6552299,6.155234,1,0.9914972
6.2684383,13.329417,1,0.9936553
1.7006044,6.3283563,1,0.9980855
0.3884099,6.8801074,1,0.9954482
7.765118,3.3160908,0,0.016943412
5.1031675,7.1455894,1,0.9878511
10.133313,4.5672307,0,0.002501498
10.561957,3.7030723,0,0.086534575
6.0974264,2.5189986,0,0.011977016
7.0580864,2.5277598,0,0.019608915
6.5449033,12.614826,1,0.9984836
7.822562,4.020532,0,0.014774887
7.5579133,1.9497695,0,0.0027254699
3.983487,1.3436477,1,0.9977672
0.26215723,6.904535,1,0.9652846
4.206717,4.489028,1,0.9962896
9.558356,4.1160665,0,0.02565373
9.333184,3.0825052,0,0.10147153
5.540914,3.0372014,0,0.030690629
6.9576178,12.564915,1,0.99452037
8.460415,5.6721816,0,0.07230152
5.1335993,7.0214095,1,0.974349
5.7648473,3.4798346,0,0.018674985
7.009169,4.5238953,0,0.058482412
9.422799,3.2859554,0,0.01101955
3.9669669,1.1103755,1,0.9942813
5.921651,2.1734288,0,0.016076893
6.2309537,12.793929,1,0.9980544
4.264117,3.3755252,1,0.9937827
3.2125733,-0.45586568,1,0.5848546
10.064716,3.783667,0,0.018513141
3.9479537,3.5115328,1,0.99941957
4.612844,6.8693247,1,0.99584204
5.4071436,3.7737145,0,0.050315436
8.461456,5.9846816,0,0.0034227527
0.4473418,6.6909695,1,0.99606884
6.7781177,2.4022121,0,0.0005985715
4.8779917,6.485187,1,0.99755186
5.37206,6.744553,0,0.2646454
6.818803,2.436792,0,0.003653205
4.7616,6.4844704,1,0.9944424
6.2640347,12.75606,1,0.9971312
9.28924,3.835951,0,0.004651925
4.341083,3.8933485,1,0.75044346
3.0621521,2.781128,1,0.9944312
4.323052,4.5410805,1,0.9991049
4.9626665,6.785697,1,0.9953803
3.4677935,-0.586156,1,0.97085315
4.0739093,3.6432729,1,0.99751955
6.0790496,2.7037973,0,0.00822042
9.824959,4.3141747,0,0.0017188633
4.993927,6.3025866,1,0.99934167
0.41498616,6.974323,1,0.99681264
7.3108864,6.1299376,1,0.9904204
6.344318,2.83794,0,0.005191252
3.055775,2.752134,1,0.95544755
0.32004356,6.5537486,1,0.9949083
5.249241,2.3131382,0,0.6663388
9.239794,5.546633,0,0.05005267
1.5568175,6.1763954,1,0.99771404
8.620462,5.6073484,0,0.0334461
8.575389,5.3249855,0,0.0137913115
3.2671719,-0.43759832,0,0.15035854
0.20533337,6.839099,1,0.996931
6.140419,13.199484,1,0.99677414
6.382879,12.628045,1,0.9979766
7.461288,6.1873293,1,0.9933878
9.260627,5.4555073,0,0.03273138
10.014612,3.7850647,0,0.049784467
5.147462,6.931755,1,0.9909531
3.7915907,1.0254788,1,0.98827165
6.5355453,1.5146015,0,0.0030178975
7.4048543,2.735398,0,0.0015920866
7.123242,1.7141397,0,0.0021577226
0.08651565,6.7474413,1,0.99795365
5.736686,5.532044,1,0.5842107
6.4280424,12.645496,1,0.99652314
6.162795,2.4364119,0,0.0042341664
6.7205844,1.8352861,0,0.0010914635
3.5067205,3.2314298,1,0.99961996
6.605621,6.204989,0,0.91383034
5.9482875,2.4050758,0,0.008767705
0.61644745,6.810967,1,0.9886973
7.317229,4.8942504,0,0.0076861163
5.811248,5.4301715,1,0.8596746
6.5628114,2.8370278,0,0.0043969704
7.3508067,2.1106062,0,0.0015051794
3.175768,-0.58675456,1,0.9551636
6.4496922,2.1157653,0,0.08596637
5.1013308,4.9720297,1,0.8801918
9.019795,5.1450834,0,0.0062074256
8.678066,2.951343,0,0.0035101268
6.0245147,12.826103,1,0.9990308
7.363146,1.8227316,0,0.005623912
3.9900491,1.3788974,1,0.9974511
8.025245,5.1163607,0,0.030950436
7.246251,3.6990414,0,0.0041503645
9.930393,4.6044736,0,0.23210508
9.725781,4.0701847,0,0.027014382
10.231936,4.2226048,0,0.0034209788
7.611699,1.4963748,0,0.0015859826
10.942974,3.1325245,0,0.99938774
5.088659,5.3625674,1,0.9966492
8.944231,3.7427044,0,0.0028869663
7.1807365,1.3111877,0,0.025099238
8.8204565,5.668417,0,0.026268745
7.091026,4.7572436,0,0.25874117
2.1296232,5.9876604,1,0.9950831
10.344832,4.4792104,0,0.0051878816
5.3992057,3.9996452,0,0.59688
6.933245,13.105417,1,0.9914111
8.789633,4.715282,0,0.009622908
3.6148727,-0.852371,1,0.9681522
3.9987168,3.9813282,1,0.99982977
6.055863,2.0690486,0,0.004585165
4.6866837,4.0450215,1,0.99628407
5.904692,3.9692352,0,0.109319836
6.3254933,6.203517,1,0.99823356
4.8950214,7.111908,1,0.90675765
8.032893,5.7907686,0,0.08781682
9.539273,3.5706036,0,0.0041229283
4.7874866,3.8694444,1,0.9879078
0.1016699,6.6090417,1,0.99738246
6.9398,13.023665,1,0.99141145
5.100519,3.7965722,1,0.96706736
4.53043,6.250623,1,0.9935948
7.735702,1.4993335,0,0.0018323411
9.247635,3.1980343,0,0.0017680941
8.157687,5.1829195,0,0.093814105
9.154774,4.985391,0,0.0028503973
7.5106473,3.998016,0,0.029376764
7.9221587,4.4451504,0,0.005409647
3.0584059,2.8152494,1,0.9944681
5.3462186,6.0364017,1,0.99822944
5.7383547,1.8425573,0,0.1340938
6.9957104,1.9236933,0,0.011601124
7.613255,5.991174,0,0.8061083
3.4999764,5.5002584,1,0.96775913
6.347184,1.5339001,0,0.0049064695
10.88315,3.239114,1,0.88193864
5.6275535,5.59407,1,0.6674784
5.21118,6.583736,1,0.998985
3.8552024,3.0070972,1,0.980821
6.7695293,12.74282,1,0.99622357
3.8395922,1.0481417,1,0.9920264
5.027488,7.0118384,1,0.99693596
8.912129,3.2397757,0,0.0016649369
10.363719,4.173669,0,0.026269287
5.3355956,7.024243,1,0.99248546
5.5497675,2.232218,0,0.5409891
8.945861,4.3731084,0,0.010609905
3.613331,3.0574083,1,0.99960345
8.090391,3.6129746,0,0.028414082
6.856109,13.044996,1,0.9959921
6.269117,12.505731,1,0.99907136
9.895666,4.99763,0,0.024636481
10.095723,4.847036,0,0.014646592
3.0356119,2.8451176,1,0.99482983
7.126306,4.238277,0,0.0821587
3.5070522,5.809519,1,0.9951009
0.293258,6.7457094,1,0.995902
7.3532906,3.5874467,0,0.0025420794
6.6861815,3.6261697,0,0.0010894379
